fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
9.184282626239545;0.49707864060112883;0.3051833519976837;3.2548985837108533;0.10251534815213434;15.524555741493396;0.0;0.9984229848781085;3.5492142983565795;0.6507767175130948;11.360858803198605;5
8.079420115962138;0.7774777554466733;0.3508345241949927;2.459072535245609;0.048741498543296874;10.60181827647126;88.21068713156916;0.99394151398418;3.157673884178002;0.439524855743763;10.462060842655507;4
9.446978056295205;0.41372644775758366;0.31223507260216227;0.5724176082953487;0.06981317712106555;14.066957945034694;52.728343998697;0.995437068280213;3.275817356742714;0.808038983816789;9.443811699948997;5
10.970071950149965;0.3861454388029544;0.5129845045295447;1.541845573649554;0.11070072515780405;23.34609386983514;33.980354059332164;0.996469956678458;3.3243411316168867;0.7863968139568814;9.925125906076033;6
7.912573127981395;0.4431061660072342;0.08905988765962858;2.1695270857620295;0.11150812175579786;29.236380611619175;74.67051097912619;0.9992945647038212;3.165947042178683;0.5451533501394933;10.786853208386363;5
7.912601694908426;0.35840085051343185;0.14137092369287907;0.2897895043105003;0.14983754645713013;21.83729748083298;96.63060982428269;0.9966116564958596;3.046734695309326;0.7802728252249116;12.365756884868304;7
11.067830298982862;0.5520806568790633;0.12319470539854346;1.4979695921872416;0.0831340761154417;16.93402476061471;0.0;0.9975551038752518;3.278446359433463;0.7237343066711319;9.902099003179982;5
9.655336428726061;0.8224421225245209;0.42773644425389595;3.4597857768291185;0.101403190559277;31.53920311738431;60.757274082436155;0.9955797999077214;3.261838085581113;0.4422959352886116;11.281122564574318;4
7.503114568473183;0.5881542691608852;0.4410757317950621;4.552500563647795;0.06642634584699673;12.597730491881077;0.0;0.9976249999310383;3.2517383138516838;0.5148320845228692;10.068979597775867;5
9.264054475839579;0.48457636961726824;0.35573281067051654;1.9485969987514435;0.09555352448327148;26.65341627931785;62.890735673685164;0.9998867552266515;3.343407409390145;0.8535078456312285;10.538201568798165;5
7.513653214506316;0.4774739715952021;0.4948637967090863;3.6066485795856984;0.10765584425640004;12.856863129245625;50.678804958123656;0.9985915007141809;3.5244279487788988;0.7126007514741486;12.041474521712043;6
7.509630228787754;0.24862565443460177;0.04617223519848768;0.0;0.08237943716964433;20.378500140793943;67.38540271989409;0.996545233623222;3.264536092046241;0.5640684992121936;11.237793062119863;6
8.7410143525249;0.6889597598864886;0.586772581194716;3.4698262499701924;0.002223727247652671;14.682135572291877;30.04475348312584;0.9979834326098044;3.3355664498082045;0.5140590985006509;9.091809778167177;5
4.9908923742954325;0.5159893045376956;0.5594153381253291;1.4064327352342518;0.10257913212755207;15.285786169451598;0.0;0.9977972822137537;3.4190305785617405;0.5723830543203785;9.807451724521597;5
5.318642971427323;0.4975136155536874;0.40976817947669186;2.9733573195582377;0.10413438943570648;11.922537027345284;31.65288650765562;0.9976625165762248;3.3931214389769124;0.5844384799207902;11.764156838552253;5
7.341619699120708;1.104759362212075;0.6085417926665014;2.19066909028201;0.055031846611646305;29.937173166150064;59.85528719609886;0.9988127113856348;3.2178364713328236;0.5161862844530273;10.57180950561249;4
6.557673850618103;0.5837755235058235;0.0;4.401783753795206;0.026633809304591825;8.203593641384721;79.87640761341484;0.9987985076372912;3.3244565684671055;0.3639001008948386;9.190741072011026;5
8.866790358715777;0.39467761098286686;0.17035485411009615;1.3070457358407155;0.15636632007368637;8.127170638340509;7.91675021445392;0.9964583986659378;3.392130973025358;0.8538022586881335;9.543720883878118;6
6.740038108593094;0.45325563268300223;0.1302923424704291;3.424924879562182;0.11009793901203689;38.055592698739844;80.26028804412226;0.9979195702168078;3.1407472993733836;0.8250077243439453;11.172738069300953;6
5.862591559676593;0.7367202276554159;0.4070810715138953;2.145894476751888;0.07623319154667964;26.098285526284307;25.15500167062945;0.9959721196497964;3.4995308516194763;0.44354657319283386;11.484019000902864;4
10.870228857923504;0.5503886738967976;0.07047325947559235;2.316789276006374;0.03355945449206808;0.0;58.39460110445992;0.9949461624470004;3.524738335782117;0.6831729202458235;10.439105172585927;5
7.9271492371534285;0.271109963902874;0.41392407837412226;2.2807660106455145;0.048374703064196736;9.957393587859176;29.694488950720682;0.9961879618641625;3.201582961683326;0.5066195055384897;13.068585767001629;6
8.437499076156987;0.6954612082235366;0.5304018673593756;1.3476009226633008;0.14822174864895288;0.0;52.463413651728146;0.9965550715116949;3.3390505027522255;0.6155335720514891;11.301843028897533;5
5.840938155988585;0.4097340646029811;0.40208855101595986;2.520120458071593;0.09347011122079817;5.92577534687643;75.81277417736203;0.9935429961205618;3.4063417385006547;0.6013896814214784;10.159475255492797;5
7.372774059326183;0.8671935997191582;0.3239126944956852;2.4516660068082317;0.06112240785096679;0.0;6.101236857207169;0.9983346318628918;3.228157876550687;0.5872681833279617;9.547194528533701;4
8.513005306095167;0.7244086518286368;0.08230406522885766;2.8801487502534884;0.11095539386755883;14.437089017321362;24.101095997029244;0.9914420816970555;3.382242076853214;1.0005010042929687;9.376873794036225;4
6.317271175285193;0.44948205878142483;0.10909831643618073;2.6591522554269362;0.04872328519002278;3.925288571572679;52.55526912355465;1.001858152185024;3.334488343943825;0.5851446336050476;10.778900812913996;5
8.97371455192147;0.7605829451123203;0.5074275920063667;3.665172314953253;0.15753962242317776;16.496608986090745;125.48210244789858;0.999553570354213;3.08981227335418;0.5225951497386228;9.897008561942654;4
7.27488867954128;0.5422139918949326;0.4180763107420132;3.8421471486267897;0.15058162514014606;0.0;18.071058469711357;0.9962040834240726;3.378874197396784;0.5303611569855019;12.210905816762265;5
7.812452875359699;0.6834992615219995;0.26258629131826666;1.0586211162228005;0.0650710186534695;16.737257984179536;113.59040484929862;0.9967179100850712;3.1449786375593445;0.8374420825882984;11.98895362912211;6
7.2730304947208495;0.6172519071130055;0.1905971863044808;3.764969225832987;0.05745249838954956;11.529975730861375;112.41552669091311;0.9972756465598158;3.4508804277493073;0.3791426036122011;11.097381205822034;5
11.542964041045552;0.3776558021016428;0.0;0.8672656377751053;0.0;31.580428015872712;43.26846314191765;0.995580595262821;3.2093183387299167;0.5303541042059616;9.158474094936121;6
8.296514828955996;0.4141610301828569;0.06653804044995665;3.3688768022742064;0.017365703737085694;30.632792773859236;36.66078188802328;0.9970659763804152;3.285807184950828;0.9059598828189608;9.700725806368926;5
6.479582983616734;0.715392947164609;0.6331696265565474;3.413831686431045;0.024044920576985457;24.08471500748756;23.701054963931643;0.9964264000423668;3.5158418370169864;0.7014776519596;11.763574952542978;5
9.75122814705955;0.4697404402208227;0.026713441509531338;0.0;0.09335394602640713;12.453619854283716;44.22613675205518;0.9965208818372612;3.384457246979327;0.6926267408561393;9.81751916621924;5
6.195732049050422;0.45734327661644064;0.30600116603200533;2.6711007376064675;0.0716670158912561;36.63707893442267;0.18893066879054032;0.9970447760206133;3.148078912063818;1.0224648982244293;11.620691655293891;6
8.683422655308275;0.3580779357171165;0.4614143549070877;1.879420480161955;0.02376923209148364;0.0;43.96173633015234;0.9942042971831274;3.1577625143801376;0.7018791520012448;10.927826197647194;6
4.910173984449191;0.606247831806823;0.03156469307956444;1.4701409863111214;0.0737852900041658;1.1887767347640867;95.71736100969316;0.996775182475854;3.2201045817064413;0.539608352568871;10.47533813675011;5
6.008956274916731;0.9012544854637661;0.30509499020840586;4.444701786285598;0.11075084593942537;14.993628775160383;26.36530144451599;0.9970105507185733;3.3691966125035;0.6120469003310207;9.667968890159077;4
8.662538550412275;0.3378440754342309;0.44820395212702446;1.6183124117012393;0.11180844944603259;39.44723861931491;38.55017039876023;0.9969448142805762;3.3637449722399153;0.46697650746480335;10.319159087428515;6
9.604931849192015;0.5343595022010965;0.2723748711623776;1.40300852994355;0.0;13.753535034138883;0.0;0.9962899215646713;3.1835346543005696;0.8735092968026685;10.622923311716141;5
8.618180809270548;0.7841996999747773;0.814996580576686;2.6467298654071816;0.08097161641725995;13.95325475603091;58.77664269951133;0.9988619297743419;3.1349185771578463;0.7576754919812416;11.5248166211822;5
8.118771988644461;0.5156645495757713;0.0;3.5066815422807673;0.02198298348233431;0.7876176750704733;55.1714474349002;0.9960280601457251;3.3522375107628752;0.8511504054950512;9.472262907321882;5
7.796079569674638;0.6114269233249521;0.471158420677937;2.3402754937257213;0.12938124876559287;25.76442346192816;48.56580763629386;0.9971319192229641;3.282720990131476;0.8662072678533931;10.138785978497056;5
5.747371736760677;0.3387691649335617;0.23716766989467178;4.1845824693936455;0.12385488156861442;25.84022362028504;39.33639004769148;0.9991648653144586;3.6335823831171608;0.5895841672423194;10.467960751167544;6
7.067471077393208;0.6070952774973768;0.4166648294189683;3.2886756833693678;0.04479272036275045;24.123726606643057;36.83826447238624;0.9965491853339614;3.315490548484462;0.49939201515848874;11.129065842724197;5
7.5184885385299705;0.49631403229918125;0.3538483588228567;0.0;0.0509958754871812;9.288351762016589;62.982517688752104;0.9971074802081884;3.5821379241550413;0.6512087710776322;9.447943158850629;5
10.159392673620914;0.7074313992223753;0.13070032254910066;1.7934515814551184;0.06532044862657956;8.47784720281836;45.52193380773429;0.9965168691910017;3.1344424602843493;0.5116306179659486;9.011270321610679;4
8.917895823849124;0.7437294892816553;0.31350931456727466;1.7478026399141045;0.0;2.343941260764007;56.83257457417043;0.9990510026077709;3.074018059065744;0.6880426688195342;11.141142712329753;4
5.252310129668843;0.9961214555633505;0.0;3.2158989443354855;0.1027905041517071;16.747306368419366;53.542934694254626;0.9962103233329861;3.14198723012117;0.8524564697418973;8.795794447007028;3
8.883906106746943;0.6343339711784437;0.3846170251085648;0.0;0.07417630632201386;4.568939335746871;83.43075774545056;0.9991383736968477;3.48836946721802;0.6314162601716417;11.79492829479552;5
7.64995683207561;0.58864333698479;0.32665010853819987;6.1341036892919885;0.13259822888068937;3.5542233550924394;68.74310580363928;0.9965031830001706;3.57341523845403;0.6854991652843156;10.253159075693288;5
7.142155719467632;0.5649891742839205;0.39134543204218947;3.2887467938008363;0.03537476675576002;11.438195101114328;52.81515463964127;0.9950670265254488;3.1926730819071047;0.6440462452420277;8.764141741966343;4
9.38431674258311;0.4664300672940761;0.47104248176655855;2.7499162935239445;0.05790122143225321;10.753426407573098;96.42608480845672;0.9979908090240909;3.2409150955360664;0.7964636873144086;9.905950365238262;5
10.113939169142956;0.5909270918231044;0.3398477696398451;4.206010480150996;0.01619331287216158;10.24274458852235;60.29683460596087;0.9961211311158643;3.134652863468125;0.5464769929709907;10.825662287384084;5
9.940427407262186;0.47682774617497475;0.29813698976167247;5.844552214465801;0.03979834351577009;20.74901048294913;89.40327246120478;0.9978789517082884;3.038254022932242;0.28660413552067315;9.850009836316174;5
6.859761509592609;0.5603229757285306;0.10259701603435448;3.7677527688696486;0.0314468461847937;16.69684001049192;66.43841181592038;0.9915141316686449;3.4177617546664947;0.7400477060938148;10.44143183124205;5
7.781970466018887;0.7671675564094328;0.13467805490668033;3.877826466024984;0.13381076290578295;12.855887920853709;0.0;0.9967098899976005;3.3434530454443245;0.8279318516223589;11.211883851304657;5
8.896398370642201;0.34882233824966463;0.4954795778336929;2.724272934494779;0.05418169310868456;17.784315230138102;89.39906371320595;0.9958267499323609;3.3115731974010814;0.7358836216089512;10.203656341135247;6
10.017448521192906;0.7351781410032282;0.5429037270841359;2.340448687752603;0.09283625718299683;5.498627150045545;50.917298340173815;0.9946798084955906;3.099991519425493;0.5511608157704376;9.417348286181237;4
